NTD ID,Legacy NTD ID,Agency,Status,Reporter Type,UZA,UZA Name,Mode,TOS,2002.00,2003.00,2004.00,2005.00,2006.00,2007.00,2008.00,2009.00,2010.00,2011.00,2012.00,2013.00,2014.00,2015.00,2016.00,2017.00,2018.00,2019.00,2020.00,2021.00,2022.00,2023.00
50008,5008,Milwaukee County,Active,Full Reporter: Operating,35,"Milwaukee, WI",VP,DO,26450.00,26481.00,32793.00,31997.00,33985.00,24937.00,26447.00,30778.00,29960.00,27524.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50009,5009,"City of Oshkosh, Wisconsin",Inactive,Full Reporter: Operating,376,"Oshkosh, WI",DR,PT,124896.00,136966.00,152876.00,136485.00,130993.00,139383.00,149085.00,147923.00,134289.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50009,5009,"City of Oshkosh, Wisconsin",Inactive,Full Reporter: Operating,376,"Oshkosh, WI",DR,TX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108517.00,101899.00,94603.00,93511.00,91932.00,81333.00,79398.00,75106.00,67435.00,42469.00,48215.00,0.00,0.00
50009,5009,"City of Oshkosh, Wisconsin",Inactive,Full Reporter: Operating,376,"Oshkosh, WI",MB,DO,853463.00,853953.00,876416.00,935180.00,967634.00,1016145.00,1039046.00,883423.00,855667.00,890720.00,950148.00,892001.00,891985.00,883847.00,897656.00,883937.00,852959.00,742428.00,418957.00,468074.00,0.00,0.00
50009,5009,"City of Oshkosh, Wisconsin",Inactive,Full Reporter: Operating,376,"Oshkosh, WI",MB,PT,38670.00,37799.00,34849.00,51828.00,36975.00,40563.00,36053.00,29803.00,27385.00,30575.00,37201.00,21184.00,15264.00,14660.00,16708.00,17773.00,14639.00,9056.00,5415.00,4402.00,0.00,0.00
50010,5010,METRO Regional Transit Authority ,Active,Full Reporter: Operating,71,"Akron, OH",CB,DO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89699.00,106203.00,103451.00,106287.00,100779.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50010,5010,METRO Regional Transit Authority ,Active,Full Reporter: Operating,71,"Akron, OH",DR,DO,237494.00,225720.00,168685.00,157483.00,132343.00,163302.00,175437.00,172799.00,164836.00,170976.00,202390.00,238914.00,254440.00,268843.00,267964.00,265833.00,203435.00,209585.00,122526.00,125133.00,130737.00,45505.00
50010,5010,METRO Regional Transit Authority ,Active,Full Reporter: Operating,71,"Akron, OH",DR,PT,158048.00,129563.00,86588.00,64453.00,53034.00,52324.00,64003.00,64971.00,68659.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67380.00,66876.00,48815.00,48377.00,56668.00,19123.00
50010,5010,METRO Regional Transit Authority ,Active,Full Reporter: Operating,71,"Akron, OH",DR,TX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72183.00,39890.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50010,5010,METRO Regional Transit Authority ,Active,Full Reporter: Operating,71,"Akron, OH",MB,DO,5723964.00,5855149.00,5721408.00,5565016.00,5611492.00,5266215.00,5503179.00,4790095.00,4813227.00,5044830.00,5140419.00,5082892.00,5100392.00,4946568.00,4807620.00,4885178.00,4872140.00,5141660.00,3093230.00,2872167.00,3470765.00,1206488.00
50011,5011,Stark Area Regional Transit Authority,Active,Full Reporter: Operating,135,"Canton, OH",DR,DO,97566.00,0.00,0.00,0.00,0.00,156550.00,148193.00,138217.00,128418.00,128033.00,139994.00,138209.00,142678.00,152069.00,171493.00,162388.00,161267.00,158983.00,92110.00,100045.00,116032.00,51374.00
50011,5011,Stark Area Regional Transit Authority,Active,Full Reporter: Operating,135,"Canton, OH",MB,DO,106455.00,0.00,0.00,0.00,0.00,2113454.00,2303725.00,2024917.00,1979428.00,2309425.00,2518906.00,2552821.00,2661769.00,2542598.00,2341142.00,2261179.00,2290017.00,2171556.00,1242691.00,1083547.00,1107654.00,383517.00
50012,5012,Southwest Ohio Regional Transit Authority,Active,Full Reporter: Operating,30,"Cincinnati, OH-KY-IN",DR,DO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102269.00,130356.00,168045.00,57569.00
50012,5012,Southwest Ohio Regional Transit Authority,Active,Full Reporter: Operating,30,"Cincinnati, OH-KY-IN",DR,PT,267664.00,271441.00,268196.00,258000.00,261455.00,249519.00,238358.00,234503.00,185792.00,172963.00,162771.00,177004.00,198202.00,210381.00,222719.00,227896.00,231101.00,226685.00,0.00,0.00,0.00,0.00
50012,5012,Southwest Ohio Regional Transit Authority,Active,Full Reporter: Operating,30,"Cincinnati, OH-KY-IN",MB,DO,25924884.00,25647687.00,25255848.00,23303143.00,22225066.00,22717065.00,21378386.00,19169593.00,16553696.00,16690018.00,17390350.00,16769004.00,16426147.00,15964372.00,15013274.00,14265533.00,13750630.00,13244916.00,7315465.00,9600324.00,9679228.00,3267270.00
50012,5012,Southwest Ohio Regional Transit Authority,Active,Full Reporter: Operating,30,"Cincinnati, OH-KY-IN",SR,PT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,330738.00,578180.00,485700.00,531592.00,0.00,0.00,0.00,0.00
50015,5015,The Greater Cleveland Regional Transit Authority,Active,Full Reporter: Operating,25,"Cleveland, OH",DR,DO,252213.00,201655.00,244553.00,334850.00,343384.00,370826.00,385177.00,381071.00,379701.00,397528.00,398498.00,397036.00,396467.00,357677.00,294605.00,268022.00,264553.00,258819.00,191653.00,208456.00,263663.00,22463.00
50015,5015,The Greater Cleveland Regional Transit Authority,Active,Full Reporter: Operating,25,"Cleveland, OH",DR,PT,59507.00,86070.00,84400.00,110230.00,106764.00,110286.00,128325.00,159668.00,171010.00,180827.00,251562.00,307465.00,355062.00,344871.00,338996.00,325632.00,322637.00,317629.00,134868.00,182743.00,232558.00,19715.00
50015,5015,The Greater Cleveland Regional Transit Authority,Active,Full Reporter: Operating,25,"Cleveland, OH",HR,DO,4950685.00,4587195.00,5044935.00,6837554.00,7161336.00,7606902.00,7890708.00,5142555.00,5066389.00,5687889.00,6240495.00,6423366.00,6203836.00,6438251.00,6417589.00,5904814.00,6273379.00,5666706.00,2638201.00,2420125.00,2808149.00,242619.00
50015,5015,The Greater Cleveland Regional Transit Authority,Active,Full Reporter: Operating,25,"Cleveland, OH",LR,DO,3105246.00,2701249.00,2734774.00,3576402.00,3775940.00,3867049.00,4144499.00,3091274.00,2691243.00,2745106.00,2856379.00,2897940.00,2779158.00,2608770.00,2468330.00,2114753.00,1638170.00,1484863.00,589245.00,465123.00,681390.00,57081.00
50015,5015,The Greater Cleveland Regional Transit Authority,Active,Full Reporter: Operating,25,"Cleveland, OH",MB,DO,44257057.00,45830460.00,47920107.00,53116440.00,57862378.00,48893887.00,49048414.00,38196410.00,36316160.00,37198763.00,38487169.00,34325962.00,34426847.00,32810537.00,30156644.00,26711874.00,22866545.00,21787742.00,11846793.00,11184684.00,13557430.00,1220536.00
50015,5015,The Greater Cleveland Regional Transit Authority,Active,Full Reporter: Operating,25,"Cleveland, OH",RB,DO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4854519.00,5084513.00,4461433.00,4560876.00,4288316.00,3776252.00,2628480.00,1462001.00,1411832.00,1538423.00,129388.00
50015,5015,The Greater Cleveland Regional Transit Authority,Active,Full Reporter: Operating,25,"Cleveland, OH",VP,PT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17906.00,21156.00,27586.00,0.00,0.00,0.00,0.00
50016,5016,Central Ohio Transit Authority,Active,Full Reporter: Operating/Building,36,"Columbus, OH",DR,DO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6396.00,50773.00,113625.00,44832.00
50016,5016,Central Ohio Transit Authority,Active,Full Reporter: Operating/Building,36,"Columbus, OH",DR,PT,144871.00,155642.00,145684.00,162150.00,158398.00,166792.00,200876.00,231459.00,238290.00,259246.00,268960.00,277137.00,285817.00,282505.00,278379.00,287242.00,291455.00,288690.00,163460.00,191672.00,214164.00,74855.00
50016,5016,Central Ohio Transit Authority,Active,Full Reporter: Operating/Building,36,"Columbus, OH",MB,DO,16274593.00,15614950.00,14873604.00,14859079.00,14797951.00,14880269.00,16429077.00,16640306.00,17034878.00,18764047.00,18423352.00,18472049.00,19041382.00,18920014.00,18549436.00,18401546.00,18913789.00,19141454.00,10322492.00,8899769.00,9947527.00,3367235.00
50017,5017,Greater Dayton Regional Transit Authority,Active,Full Reporter: Operating,59,"Dayton, OH",DR,DO,176395.00,200742.00,0.00,256924.00,286411.00,314797.00,287800.00,259149.00,243146.00,248390.00,234096.00,217468.00,217966.00,211859.00,218149.00,194586.00,238749.00,222955.00,149449.00,172982.00,158544.00,57434.00
50017,5017,Greater Dayton Regional Transit Authority,Active,Full Reporter: Operating,59,"Dayton, OH",DR,PT,0.00,0.00,230487.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50017,5017,Greater Dayton Regional Transit Authority,Active,Full Reporter: Operating,59,"Dayton, OH",MB,DO,10987051.00,8808243.00,0.00,8533561.00,8759110.00,8081771.00,8309913.00,8403035.00,7285967.00,7718170.00,7358399.00,7307141.00,8093630.00,7821464.00,7616147.00,6944925.00,6805906.00,7146375.00,4462605.00,3355260.00,3694674.00,1350198.00
50017,5017,Greater Dayton Regional Transit Authority,Active,Full Reporter: Operating,59,"Dayton, OH",MB,PT,0.00,0.00,8502222.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50017,5017,Greater Dayton Regional Transit Authority,Active,Full Reporter: Operating,59,"Dayton, OH",TB,DO,2354652.00,4050506.00,4321642.00,4337571.00,4452218.00,4107927.00,4223892.00,2351472.00,2391590.00,2450698.00,2476333.00,2217978.00,2406571.00,2315532.00,2138941.00,1932769.00,2084109.00,2047285.00,1449350.00,1786684.00,1812863.00,689004.00
50019,5019,City of Middletown,Inactive,Small Systems Reporter,308,"Middletown, OH",DR,DO,5153.00,7216.00,10713.00,12811.00,12780.00,11049.00,9550.00,8079.00,7608.00,7311.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50019,5019,City of Middletown,Inactive,Small Systems Reporter,308,"Middletown, OH",MB,DO,127156.00,188471.00,194025.00,208122.00,211616.00,228064.00,237686.00,190253.00,202849.00,212285.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50020,5020,"City of Springfield, Ohio",Inactive,Small Systems Reporter,337,"Springfield, OH",DR,DO,0.00,0.00,0.00,0.00,9993.00,11896.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50020,5020,"City of Springfield, Ohio",Inactive,Small Systems Reporter,337,"Springfield, OH",DR,PT,0.00,0.00,0.00,0.00,0.00,0.00,10443.00,13680.00,11784.00,10925.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50020,5020,"City of Springfield, Ohio",Inactive,Small Systems Reporter,337,"Springfield, OH",MB,DO,0.00,0.00,0.00,0.00,431877.00,436890.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50020,5020,"City of Springfield, Ohio",Inactive,Small Systems Reporter,337,"Springfield, OH",MB,PT,0.00,0.00,0.00,0.00,0.00,0.00,460628.00,315122.00,278608.00,298755.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50021,5021,Portage Area Regional Transportation Authority,Active,Full Reporter: Operating,71,"Akron, OH",DR,DO,100758.00,108359.00,136034.00,156613.00,156455.00,136684.00,118621.00,121613.00,120589.00,117546.00,119789.00,116150.00,105681.00,107331.00,106309.00,89874.00,82666.00,75344.00,40670.00,40212.00,42694.00,15489.00
50021,5021,Portage Area Regional Transportation Authority,Active,Full Reporter: Operating,71,"Akron, OH",MB,DO,65762.00,122365.00,822474.00,1096866.00,1113663.00,1235110.00,1299113.00,1370151.00,1408738.00,1445646.00,1412426.00,1431131.00,1421638.00,1432439.00,1185480.00,1164796.00,1140362.00,1080782.00,397309.00,344367.00,591881.00,280317.00
50022,5022,Toledo Area Regional Transit Authority,Active,Full Reporter: Operating,80,"Toledo, OH-MI",DR,DO,0.00,0.00,0.00,0.00,0.00,0.00,38902.00,184044.00,220104.00,269700.00,300286.00,320572.00,332419.00,309570.00,260788.00,252714.00,243482.00,230672.00,139415.00,166033.00,146022.00,51514.00
50022,5022,Toledo Area Regional Transit Authority,Active,Full Reporter: Operating,80,"Toledo, OH-MI",DR,PT,83482.00,86764.00,86608.00,90252.00,106742.00,121946.00,95794.00,0.00,0.00,0.00,0.00,0.00,0.00,18785.00,39641.00,46079.00,49373.00,40379.00,25948.00,0.00,0.00,0.00
50022,5022,Toledo Area Regional Transit Authority,Active,Full Reporter: Operating,80,"Toledo, OH-MI",DR,TX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65731.00,87902.00,26281.00
50022,5022,Toledo Area Regional Transit Authority,Active,Full Reporter: Operating,80,"Toledo, OH-MI",MB,DO,4610821.00,4553017.00,4527990.00,4727196.00,4602996.00,4599004.00,4582600.00,4050250.00,3298806.00,3004665.00,3114541.00,3128566.00,2892705.00,2764640.00,2760116.00,2534517.00,2257703.00,1736208.00,1001384.00,1346101.00,1737769.00,466931.00
50022,5022,Toledo Area Regional Transit Authority,Active,Full Reporter: Operating,80,"Toledo, OH-MI",VP,PT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4666.00
50024,5024,Western Reserve Transit Authority,Active,Full Reporter: Operating,97,"Youngstown, OH-PA",DR,DO,19443.00,20861.00,21329.00,23221.00,20581.00,21221.00,19291.00,19806.00,32653.00,38214.00,46342.00,47280.00,47708.00,46366.00,45552.00,44870.00,46884.00,41580.00,37722.00,42230.00,40006.00,13866.00
50024,5024,Western Reserve Transit Authority,Active,Full Reporter: Operating,97,"Youngstown, OH-PA",MB,DO,1367292.00,1363707.00,1470260.00,1557755.00,133123.00,1148206.00,888226.00,1004992.00,1231484.00,1290911.00,1345930.00,1431696.00,1562484.00,1501210.00,1438864.00,1470971.00,1408417.00,1468265.00,884557.00,900561.00,1290778.00,637413.00
50025,5025,Duluth Transit Authority,Active,Full Reporter: Operating,260,"Duluth, MN-WI",DR,DO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22991.00,24522.00,7786.00
50025,5025,Duluth Transit Authority,Active,Full Reporter: Operating,260,"Duluth, MN-WI",DR,PT,0.00,0.00,9062.00,26740.00,23749.00,24050.00,24519.00,25198.00,25590.00,25285.00,26686.00,25790.00,28027.00,30220.00,30693.00,30387.00,34466.00,37876.00,20115.00,0.00,0.00,0.00
50025,5025,Duluth Transit Authority,Active,Full Reporter: Operating,260,"Duluth, MN-WI",MB,DO,0.00,0.00,884940.00,2684804.00,2692931.00,2854467.00,3219758.00,3173484.00,3171087.00,3264479.00,3261494.00,3195020.00,3100305.00,3051665.00,2804354.00,2786702.00,2760475.00,2645307.00,1794627.00,1461418.00,1874795.00,680177.00
50026,5026,City of Moorhead,Active,Full Reporter: Operating,194,"Fargo, ND-MN",DR,PT,3385.00,887.00,0.00,0.00,0.00,0.00,4034.00,5019.00,5937.00,7471.00,7492.00,8042.00,8301.00,10143.00,10765.00,10907.00,10454.00,10172.00,0.00,6889.00,7932.00,2683.00
50026,5026,City of Moorhead,Active,Full Reporter: Operating,194,"Fargo, ND-MN",MB,PT,288324.00,281730.00,278063.00,316128.00,346424.00,355795.00,396850.00,392899.00,375837.00,432570.00,434381.00,452620.00,481776.00,459288.00,445074.00,451854.00,521876.00,482667.00,0.00,363725.00,343863.00,122165.00
50027,5027,Metro Transit ,Active,Full Reporter: Operating,16,"Minneapolis-St. Paul, MN-WI",CR,PT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82282.00,710426.00,703427.00,700278.00,787239.00,721214.00,722637.00,711167.00,793798.00,787327.00,767768.00,152455.00,50433.00,77076.00,28153.00
50027,5027,Metro Transit ,Active,Full Reporter: Operating,16,"Minneapolis-St. Paul, MN-WI",LR,DO,0.00,0.00,2938807.00,7901668.00,9356982.00,9101036.00,10221683.00,9863042.00,10423862.00,10400854.00,10498236.00,10162919.00,15999992.00,23003457.00,22963629.00,23810995.00,24955617.00,25299442.00,10255520.00,10673554.00,12366632.00,4632198.00
50027,5027,Metro Transit ,Active,Full Reporter: Operating,16,"Minneapolis-St. Paul, MN-WI",MB,DO,69586175.00,67235776.00,53962653.00,61797145.00,64373314.00,67865688.00,71614056.00,66401218.00,66882361.00,69782602.00,69854994.00,70418592.00,67814305.00,62106089.00,58949823.00,57322632.00,54910461.00,51860027.00,25496989.00,22137142.00,26350933.00,9166513.00
50028,5028,St. Cloud Metropolitan Transit Commission,Active,Full Reporter: Operating,281,"St. Cloud, MN",CB,DO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50471.00,55213.00,60086.00,55388.00,50996.00,48978.00,47780.00,46415.00,14447.00,9301.00,10491.00,3794.00
50028,5028,St. Cloud Metropolitan Transit Commission,Active,Full Reporter: Operating,281,"St. Cloud, MN",DR,DO,59587.00,127112.00,130435.00,132021.00,135170.00,141958.00,134652.00,133212.00,132509.00,134541.00,127613.00,122703.00,131396.00,133717.00,140521.00,134901.00,143297.00,154881.00,78164.00,110182.00,121763.00,46758.00
50028,5028,St. Cloud Metropolitan Transit Commission,Active,Full Reporter: Operating,281,"St. Cloud, MN",MB,DO,752296.00,1554271.00,1688750.00,1751082.00,1853306.00,1924711.00,2238408.00,2219439.00,2278182.00,2303768.00,2200318.00,2195275.00,2121973.00,1997604.00,1888668.00,1718491.00,1606888.00,1431237.00,764421.00,643138.00,605996.00,206941.00
50029,5029,Bay Metropolitan Transit Authority,Active,Full Reporter: Operating,390,"Bay City, MI",DR,DO,0.00,0.00,0.00,0.00,60755.00,61928.00,60227.00,52857.00,51942.00,51615.00,51862.00,52343.00,52725.00,51454.00,50277.00,46096.00,51241.00,70971.00,44350.00,51658.00,47322.00,16914.00
50029,5029,Bay Metropolitan Transit Authority,Active,Full Reporter: Operating,390,"Bay City, MI",MB,DO,0.00,0.00,0.00,0.00,536954.00,551123.00,554255.00,501502.00,531634.00,538808.00,575698.00,542079.00,505847.00,494909.00,489949.00,485863.00,478910.00,422250.00,111400.00,76390.00,194558.00,78805.00
50030,5030,City of Battle Creek,Inactive,Small Systems Reporter,363,"Battle Creek, MI",DR,DO,37516.00,25393.00,0.00,0.00,26524.00,27309.00,26809.00,26257.00,26579.00,26414.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50030,5030,City of Battle Creek,Inactive,Small Systems Reporter,363,"Battle Creek, MI",MB,DO,506113.00,370535.00,0.00,0.00,465807.00,465752.00,512763.00,509639.00,520480.00,536256.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50031,5031,Suburban Mobility Authority for Regional Transportation,Active,Full Reporter: Operating,11,"Detroit, MI",DR,DO,390173.00,372009.00,381038.00,399159.00,437085.00,456092.00,434748.00,414207.00,395400.00,411313.00,367467.00,396401.00,375369.00,334110.00,323587.00,307148.00,318921.00,311728.00,186652.00,212951.00,241822.00,79634.00
50031,5031,Suburban Mobility Authority for Regional Transportation,Active,Full Reporter: Operating,11,"Detroit, MI",DR,PT,368118.00,419780.00,361632.00,368481.00,379370.00,355489.00,359241.00,353382.00,352061.00,329188.00,295641.00,278264.00,259849.00,257386.00,167490.00,96434.00,99876.00,113244.00,65821.00,72028.00,84633.00,29968.00
50031,5031,Suburban Mobility Authority for Regional Transportation,Active,Full Reporter: Operating,11,"Detroit, MI",MB,DO,8322281.00,8514470.00,9121452.00,10049497.00,10948987.00,10937802.00,12555276.00,12055695.00,10301377.00,10932690.00,9396706.00,9206730.00,9032180.00,8703999.00,8256610.00,8055567.00,8570187.00,9022505.00,3764270.00,3798756.00,4272980.00,1394252.00
50031,5031,Suburban Mobility Authority for Regional Transportation,Active,Full Reporter: Operating,11,"Detroit, MI",MB,PT,265337.00,250598.00,237342.00,224714.00,239836.00,234181.00,241368.00,233345.00,239153.00,248133.00,246962.00,262426.00,277801.00,270259.00,133635.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50032,5032,Mass Transportation Authority ,Active,Full Reporter: Operating,106,"Flint, MI",DR,DO,476892.00,547176.00,559634.00,712580.00,684881.00,639767.00,685362.00,634894.00,605132.00,499012.00,471165.00,474336.00,468080.00,441121.00,447324.00,539318.00,546712.00,586970.00,390072.00,404690.00,474439.00,164990.00
50032,5032,Mass Transportation Authority ,Active,Full Reporter: Operating,106,"Flint, MI",DR,PT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4577.00,4980.00,4452.00,4093.00,4302.00,3862.00,3601.00,3531.00,3241.00,3657.00,2042.00,2352.00,2328.00,810.00
50032,5032,Mass Transportation Authority ,Active,Full Reporter: Operating,106,"Flint, MI",MB,DO,4636761.00,2675420.00,3694001.00,4266677.00,4544410.00,4766704.00,5538595.00,5113371.00,5276384.00,5778970.00,5718911.00,5734178.00,5033735.00,4938339.00,4791380.00,4375837.00,4277599.00,4011358.00,1847974.00,1750046.00,2160929.00,760026.00
50033,5033,Interurban Transit Partnership,Active,Full Reporter: Operating,70,"Grand Rapids, MI",DR,DO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4784.00,3530.00
50033,5033,Interurban Transit Partnership,Active,Full Reporter: Operating,70,"Grand Rapids, MI",DR,PT,411038.00,400100.00,399859.00,401771.00,415777.00,411940.00,418507.00,445893.00,442316.00,474430.00,440290.00,408352.00,399023.00,383119.00,363048.00,354468.00,350978.00,345279.00,180335.00,214157.00,224229.00,74794.00
50033,5033,Interurban Transit Partnership,Active,Full Reporter: Operating,70,"Grand Rapids, MI",DR,TX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7750.00,2026.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50033,5033,Interurban Transit Partnership,Active,Full Reporter: Operating,70,"Grand Rapids, MI",MB,DO,5325851.00,5353981.00,5425048.00,6382963.00,7293082.00,7930951.00,8894731.00,8896713.00,9304594.00,10516177.00,11789174.00,12071810.00,11810853.00,10583434.00,10108925.00,9538880.00,9248334.00,9146315.00,4187899.00,3965243.00,4984471.00,2016081.00
50033,5033,Interurban Transit Partnership,Active,Full Reporter: Operating,70,"Grand Rapids, MI",RB,DO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236966.00,739384.00,767582.00,819550.00,866224.00,844076.00,474344.00,389046.00,445394.00,132834.00
50033,5033,Interurban Transit Partnership,Active,Full Reporter: Operating,70,"Grand Rapids, MI",VP,DO,2796.00,2069.00,2181.00,5957.00,18314.00,43374.00,42128.00,27851.00,23171.00,33548.00,46224.00,56614.00,56062.00,52870.00,43176.00,39774.00,37059.00,30893.00,12051.00,9111.00,24913.00,9443.00
50034,5034,City of Jackson Transportation Authority,Active,Full Reporter: Operating,324,"Jackson, MI",DR,DO,0.00,0.00,145615.00,131145.00,101946.00,69355.00,56914.00,50196.00,46494.00,42324.00,39889.00,42469.00,39145.00,37022.00,35828.00,35902.00,33440.00,29797.00,20458.00,28215.00,30496.00,10423.00
50034,5034,City of Jackson Transportation Authority,Active,Full Reporter: Operating,324,"Jackson, MI",DR,TX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1450.00,1294.00,1232.00,1276.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50034,5034,City of Jackson Transportation Authority,Active,Full Reporter: Operating,324,"Jackson, MI",MB,DO,0.00,0.00,489471.00,526465.00,548603.00,475722.00,512065.00,510828.00,566594.00,573460.00,543284.00,522344.00,569934.00,527632.00,507457.00,474411.00,483288.00,486612.00,288199.00,266350.00,284938.00,92726.00
50035,5035,Central County Transportation Authority,Active,Full Reporter: Operating,173,"Kalamazoo, MI",DR,DO,583.00,804.00,746.00,420.00,787.00,639.00,315.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50035,5035,Central County Transportation Authority,Active,Full Reporter: Operating,173,"Kalamazoo, MI",DR,PT,21269.00,25961.00,28934.00,79156.00,118489.00,108492.00,113250.00,124117.00,124154.00,128397.00,133567.00,132643.00,141788.00,154337.00,161838.00,163410.00,166589.00,168437.00,92918.00,91617.00,114323.00,41964.00
50035,5035,Central County Transportation Authority,Active,Full Reporter: Operating,173,"Kalamazoo, MI",MB,DO,2579214.00,3061900.00,3026627.00,2092033.00,2923728.00,2882778.00,2964530.00,2837484.00,2545622.00,2643541.00,2891508.00,2987541.00,3027465.00,2782638.00,2646847.00,2716984.00,2648740.00,2623849.00,1446228.00,1351527.00,1486603.00,591095.00
50035,5035,Central County Transportation Authority,Active,Full Reporter: Operating,173,"Kalamazoo, MI",VP,DO,0.00,0.00,0.00,0.00,12030.00,13258.00,14363.00,17387.00,7563.00,6062.00,8963.00,14020.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50036,5036,Capital Area Transportation Authority,Active,Full Reporter: Operating,118,"Lansing, MI",DR,DO,71352.00,72162.00,108091.00,119657.00,141602.00,150251.00,145974.00,134066.00,113604.00,112229.00,127905.00,140709.00,143280.00,156975.00,153264.00,146609.00,138715.00,142131.00,90705.00,88593.00,111416.00,35028.00
50036,5036,Capital Area Transportation Authority,Active,Full Reporter: Operating,118,"Lansing, MI",DR,PT,349059.00,308261.00,303129.00,308668.00,331757.00,353347.00,356728.00,349173.00,346599.00,371247.00,386791.00,369826.00,375795.00,364575.00,340902.00,354398.00,362104.00,341748.00,176767.00,179794.00,193020.00,67466.00
50036,5036,Capital Area Transportation Authority,Active,Full Reporter: Operating,118,"Lansing, MI",MB,DO,7514137.00,7445101.00,8575187.00,9053256.00,9757870.00,10223372.00,10956679.00,10988220.00,10833406.00,11465606.00,11293585.00,11236873.00,11018340.00,10675018.00,10107892.00,9728551.00,10122409.00,10684802.00,4432615.00,3725700.00,5569365.00,2882700.00
50036,5036,Capital Area Transportation Authority,Active,Full Reporter: Operating,118,"Lansing, MI",MB,PT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,427.00,0.00
